seg_file	seg_seq_name	sra_run	seg	genbank_acc	genbank_seg	genbank_name
SRR36211928_PB2_cns.fa	Consensus_SRR36211928_PB2_cns_threshold_0.5_quality_20	SRR36211928	PB2	PX819409.1	1	A/Mallard Duck/NH/25-025612-014-original/2025
SRR36211929_HA_cns.fa	Consensus_SRR36211929_HA_cns_threshold_0.5_quality_20	SRR36211929	HA	PX816353.1	4	A/Mallard Duck/NH/25-025612-013-original/2025
SRR36211929_MP_cns.fa	Consensus_SRR36211929_MP_cns_threshold_0.5_quality_20	SRR36211929	MP	PX816356.1	7	A/Mallard Duck/NH/25-025612-013-original/2025
SRR36211929_NA_cns.fa	Consensus_SRR36211929_NA_cns_threshold_0.5_quality_20	SRR36211929	NA	PX816355.1	6	A/Mallard Duck/NH/25-025612-013-original/2025
SRR36211929_NP_cns.fa	Consensus_SRR36211929_NP_cns_threshold_0.5_quality_20	SRR36211929	NP	PX816354.1	5	A/Mallard Duck/NH/25-025612-013-original/2025
SRR36211929_NS_cns.fa	Consensus_SRR36211929_NS_cns_threshold_0.5_quality_20	SRR36211929	NS	PX816357.1	8	A/Mallard Duck/NH/25-025612-013-original/2025
SRR36211929_PA_cns.fa	Consensus_SRR36211929_PA_cns_threshold_0.5_quality_20	SRR36211929	PA	PX816352.1	3	A/Mallard Duck/NH/25-025612-013-original/2025
SRR36211929_PB1_cns.fa	Consensus_SRR36211929_PB1_cns_threshold_0.5_quality_20	SRR36211929	PB1	PX816351.1	2	A/Mallard Duck/NH/25-025612-013-original/2025
SRR36211929_PB2_cns.fa	Consensus_SRR36211929_PB2_cns_threshold_0.5_quality_20	SRR36211929	PB2	PX816350.1	1	A/Mallard Duck/NH/25-025612-013-original/2025
SRR36211933_HA_cns.fa	Consensus_SRR36211933_HA_cns_threshold_0.5_quality_20	SRR36211933	HA	PX811907.1	4	A/Black Vulture/NJ/25-025219-002-original/2025
SRR36211933_MP_cns.fa	Consensus_SRR36211933_MP_cns_threshold_0.5_quality_20	SRR36211933	MP	PX811910.1	7	A/Black Vulture/NJ/25-025219-002-original/2025
SRR36211933_NA_cns.fa	Consensus_SRR36211933_NA_cns_threshold_0.5_quality_20	SRR36211933	NA	PX811909.1	6	A/Black Vulture/NJ/25-025219-002-original/2025
SRR36211933_NP_cns.fa	Consensus_SRR36211933_NP_cns_threshold_0.5_quality_20	SRR36211933	NP	PX811908.1	5	A/Black Vulture/NJ/25-025219-002-original/2025
SRR36211933_NS_cns.fa	Consensus_SRR36211933_NS_cns_threshold_0.5_quality_20	SRR36211933	NS	PX811911.1	8	A/Black Vulture/NJ/25-025219-002-original/2025
SRR36211933_PA_cns.fa	Consensus_SRR36211933_PA_cns_threshold_0.5_quality_20	SRR36211933	PA	PX811906.1	3	A/Black Vulture/NJ/25-025219-002-original/2025
SRR36211933_PB1_cns.fa	Consensus_SRR36211933_PB1_cns_threshold_0.5_quality_20	SRR36211933	PB1	PX811905.1	2	A/Black Vulture/NJ/25-025219-002-original/2025
SRR36211933_PB2_cns.fa	Consensus_SRR36211933_PB2_cns_threshold_0.5_quality_20	SRR36211933	PB2	PX811904.1	1	A/Black Vulture/NJ/25-025219-002-original/2025
SRR36211934_HA_cns.fa	Consensus_SRR36211934_HA_cns_threshold_0.5_quality_20	SRR36211934	HA	PX821077.1	4	A/Black Vulture/NJ/25-025219-001-original/2025
SRR36211934_MP_cns.fa	Consensus_SRR36211934_MP_cns_threshold_0.5_quality_20	SRR36211934	MP	PX821080.1	7	A/Black Vulture/NJ/25-025219-001-original/2025
SRR36211934_NA_cns.fa	Consensus_SRR36211934_NA_cns_threshold_0.5_quality_20	SRR36211934	NA	PX821079.1	6	A/Black Vulture/NJ/25-025219-001-original/2025
SRR36211934_NP_cns.fa	Consensus_SRR36211934_NP_cns_threshold_0.5_quality_20	SRR36211934	NP	PX821078.1	5	A/Black Vulture/NJ/25-025219-001-original/2025
SRR36211934_NS_cns.fa	Consensus_SRR36211934_NS_cns_threshold_0.5_quality_20	SRR36211934	NS	PX821081.1	8	A/Black Vulture/NJ/25-025219-001-original/2025
SRR36211934_PA_cns.fa	Consensus_SRR36211934_PA_cns_threshold_0.5_quality_20	SRR36211934	PA	PX821076.1	3	A/Black Vulture/NJ/25-025219-001-original/2025
SRR36211934_PB1_cns.fa	Consensus_SRR36211934_PB1_cns_threshold_0.5_quality_20	SRR36211934	PB1	PX821075.1	2	A/Black Vulture/NJ/25-025219-001-original/2025
SRR36211934_PB2_cns.fa	Consensus_SRR36211934_PB2_cns_threshold_0.5_quality_20	SRR36211934	PB2	PX821074.1	1	A/Black Vulture/NJ/25-025219-001-original/2025
SRR36211935_HA_cns.fa	Consensus_SRR36211935_HA_cns_threshold_0.5_quality_20	SRR36211935	HA	PX817980.1	4	A/Black Vulture/GA/25G03054-002-original/2025
SRR36211935_MP_cns.fa	Consensus_SRR36211935_MP_cns_threshold_0.5_quality_20	SRR36211935	MP	PX817983.1	7	A/Black Vulture/GA/25G03054-002-original/2025
SRR36211935_NA_cns.fa	Consensus_SRR36211935_NA_cns_threshold_0.5_quality_20	SRR36211935	NA	PX817982.1	6	A/Black Vulture/GA/25G03054-002-original/2025
SRR36211935_NP_cns.fa	Consensus_SRR36211935_NP_cns_threshold_0.5_quality_20	SRR36211935	NP	PX817981.1	5	A/Black Vulture/GA/25G03054-002-original/2025
SRR36211935_NS_cns.fa	Consensus_SRR36211935_NS_cns_threshold_0.5_quality_20	SRR36211935	NS	PX817984.1	8	A/Black Vulture/GA/25G03054-002-original/2025
SRR36211935_PA_cns.fa	Consensus_SRR36211935_PA_cns_threshold_0.5_quality_20	SRR36211935	PA	PX817979.1	3	A/Black Vulture/GA/25G03054-002-original/2025
SRR36211935_PB1_cns.fa	Consensus_SRR36211935_PB1_cns_threshold_0.5_quality_20	SRR36211935	PB1	PX817978.1	2	A/Black Vulture/GA/25G03054-002-original/2025
SRR36211935_PB2_cns.fa	Consensus_SRR36211935_PB2_cns_threshold_0.5_quality_20	SRR36211935	PB2	PX817977.1	1	A/Black Vulture/GA/25G03054-002-original/2025
SRR36211937_HA_cns.fa	Consensus_SRR36211937_HA_cns_threshold_0.5_quality_20	SRR36211937	HA	PX811827.1	4	A/Black Vulture/GA/25G03054-001-original/2025
SRR36211937_MP_cns.fa	Consensus_SRR36211937_MP_cns_threshold_0.5_quality_20	SRR36211937	MP	PX811830.1	7	A/Black Vulture/GA/25G03054-001-original/2025
SRR36211937_NA_cns.fa	Consensus_SRR36211937_NA_cns_threshold_0.5_quality_20	SRR36211937	NA	PX811829.1	6	A/Black Vulture/GA/25G03054-001-original/2025
SRR36211937_NP_cns.fa	Consensus_SRR36211937_NP_cns_threshold_0.5_quality_20	SRR36211937	NP	PX811828.1	5	A/Black Vulture/GA/25G03054-001-original/2025
SRR36211937_NS_cns.fa	Consensus_SRR36211937_NS_cns_threshold_0.5_quality_20	SRR36211937	NS	PX811831.1	8	A/Black Vulture/GA/25G03054-001-original/2025
SRR36211937_PA_cns.fa	Consensus_SRR36211937_PA_cns_threshold_0.5_quality_20	SRR36211937	PA	PX811826.1	3	A/Black Vulture/GA/25G03054-001-original/2025
SRR36211937_PB1_cns.fa	Consensus_SRR36211937_PB1_cns_threshold_0.5_quality_20	SRR36211937	PB1	PX811825.1	2	A/Black Vulture/GA/25G03054-001-original/2025
SRR36211937_PB2_cns.fa	Consensus_SRR36211937_PB2_cns_threshold_0.5_quality_20	SRR36211937	PB2	PX811824.1	1	A/Black Vulture/GA/25G03054-001-original/2025
SRR36211938_HA_cns.fa	Consensus_SRR36211938_HA_cns_threshold_0.5_quality_20	SRR36211938	HA	PX806743.1	4	A/American Wigeon/WA/25G03089-005-original/2025
SRR36211938_MP_cns.fa	Consensus_SRR36211938_MP_cns_threshold_0.5_quality_20	SRR36211938	MP	PX806746.1	7	A/American Wigeon/WA/25G03089-005-original/2025
SRR36211938_NA_cns.fa	Consensus_SRR36211938_NA_cns_threshold_0.5_quality_20	SRR36211938	NA	PX806745.1	6	A/American Wigeon/WA/25G03089-005-original/2025
SRR36211938_NP_cns.fa	Consensus_SRR36211938_NP_cns_threshold_0.5_quality_20	SRR36211938	NP	PX806744.1	5	A/American Wigeon/WA/25G03089-005-original/2025
SRR36211938_NS_cns.fa	Consensus_SRR36211938_NS_cns_threshold_0.5_quality_20	SRR36211938	NS	PX806747.1	8	A/American Wigeon/WA/25G03089-005-original/2025
SRR36211938_PA_cns.fa	Consensus_SRR36211938_PA_cns_threshold_0.5_quality_20	SRR36211938	PA	PX806742.1	3	A/American Wigeon/WA/25G03089-005-original/2025
SRR36211938_PB1_cns.fa	Consensus_SRR36211938_PB1_cns_threshold_0.5_quality_20	SRR36211938	PB1	PX806741.1	2	A/American Wigeon/WA/25G03089-005-original/2025
SRR36211938_PB2_cns.fa	Consensus_SRR36211938_PB2_cns_threshold_0.5_quality_20	SRR36211938	PB2	PX806740.1	1	A/American Wigeon/WA/25G03089-005-original/2025
SRR36211939_HA_cns.fa	Consensus_SRR36211939_HA_cns_threshold_0.5_quality_20	SRR36211939	HA	PX814577.1	4	A/American Wigeon/WA/25G03089-004-original/2025
SRR36211939_MP_cns.fa	Consensus_SRR36211939_MP_cns_threshold_0.5_quality_20	SRR36211939	MP	PX814580.1	7	A/American Wigeon/WA/25G03089-004-original/2025
SRR36211939_NA_cns.fa	Consensus_SRR36211939_NA_cns_threshold_0.5_quality_20	SRR36211939	NA	PX814579.1	6	A/American Wigeon/WA/25G03089-004-original/2025
SRR36211939_NP_cns.fa	Consensus_SRR36211939_NP_cns_threshold_0.5_quality_20	SRR36211939	NP	PX814578.1	5	A/American Wigeon/WA/25G03089-004-original/2025
SRR36211939_NS_cns.fa	Consensus_SRR36211939_NS_cns_threshold_0.5_quality_20	SRR36211939	NS	PX814581.1	8	A/American Wigeon/WA/25G03089-004-original/2025
SRR36211939_PA_cns.fa	Consensus_SRR36211939_PA_cns_threshold_0.5_quality_20	SRR36211939	PA	PX814576.1	3	A/American Wigeon/WA/25G03089-004-original/2025
SRR36211939_PB1_cns.fa	Consensus_SRR36211939_PB1_cns_threshold_0.5_quality_20	SRR36211939	PB1	PX814575.1	2	A/American Wigeon/WA/25G03089-004-original/2025
SRR36211939_PB2_cns.fa	Consensus_SRR36211939_PB2_cns_threshold_0.5_quality_20	SRR36211939	PB2	PX814574.1	1	A/American Wigeon/WA/25G03089-004-original/2025
SRR36211940_HA_cns.fa	Consensus_SRR36211940_HA_cns_threshold_0.5_quality_20	SRR36211940	HA	PX814849.1	4	A/American Wigeon/WA/25G03089-003-original/2025
SRR36211940_MP_cns.fa	Consensus_SRR36211940_MP_cns_threshold_0.5_quality_20	SRR36211940	MP	PX814852.1	7	A/American Wigeon/WA/25G03089-003-original/2025
SRR36211940_NA_cns.fa	Consensus_SRR36211940_NA_cns_threshold_0.5_quality_20	SRR36211940	NA	PX814851.1	6	A/American Wigeon/WA/25G03089-003-original/2025
SRR36211940_NP_cns.fa	Consensus_SRR36211940_NP_cns_threshold_0.5_quality_20	SRR36211940	NP	PX814850.1	5	A/American Wigeon/WA/25G03089-003-original/2025
SRR36211940_NS_cns.fa	Consensus_SRR36211940_NS_cns_threshold_0.5_quality_20	SRR36211940	NS	PX814853.1	8	A/American Wigeon/WA/25G03089-003-original/2025
SRR36211940_PA_cns.fa	Consensus_SRR36211940_PA_cns_threshold_0.5_quality_20	SRR36211940	PA	PX814848.1	3	A/American Wigeon/WA/25G03089-003-original/2025
SRR36211940_PB1_cns.fa	Consensus_SRR36211940_PB1_cns_threshold_0.5_quality_20	SRR36211940	PB1	PX814847.1	2	A/American Wigeon/WA/25G03089-003-original/2025
SRR36211940_PB2_cns.fa	Consensus_SRR36211940_PB2_cns_threshold_0.5_quality_20	SRR36211940	PB2	PX814846.1	1	A/American Wigeon/WA/25G03089-003-original/2025
SRR36211941_HA_cns.fa	Consensus_SRR36211941_HA_cns_threshold_0.5_quality_20	SRR36211941	HA	PX817780.1	4	A/American Wigeon/OH/25G03080-040-original/2025
SRR36211941_MP_cns.fa	Consensus_SRR36211941_MP_cns_threshold_0.5_quality_20	SRR36211941	MP	PX817783.1	7	A/American Wigeon/OH/25G03080-040-original/2025
SRR36211941_NA_cns.fa	Consensus_SRR36211941_NA_cns_threshold_0.5_quality_20	SRR36211941	NA	PX817782.1	6	A/American Wigeon/OH/25G03080-040-original/2025
SRR36211941_NP_cns.fa	Consensus_SRR36211941_NP_cns_threshold_0.5_quality_20	SRR36211941	NP	PX817781.1	5	A/American Wigeon/OH/25G03080-040-original/2025
SRR36211941_NS_cns.fa	Consensus_SRR36211941_NS_cns_threshold_0.5_quality_20	SRR36211941	NS	PX817784.1	8	A/American Wigeon/OH/25G03080-040-original/2025
SRR36211941_PA_cns.fa	Consensus_SRR36211941_PA_cns_threshold_0.5_quality_20	SRR36211941	PA	PX817779.1	3	A/American Wigeon/OH/25G03080-040-original/2025
SRR36211941_PB1_cns.fa	Consensus_SRR36211941_PB1_cns_threshold_0.5_quality_20	SRR36211941	PB1	PX817778.1	2	A/American Wigeon/OH/25G03080-040-original/2025
SRR36211941_PB2_cns.fa	Consensus_SRR36211941_PB2_cns_threshold_0.5_quality_20	SRR36211941	PB2	PX817777.1	1	A/American Wigeon/OH/25G03080-040-original/2025
SRR36211942_HA_cns.fa	Consensus_SRR36211942_HA_cns_threshold_0.5_quality_20	SRR36211942	HA	PX817772.1	4	A/American Wigeon/OH/25G03080-037-original/2025
SRR36211942_MP_cns.fa	Consensus_SRR36211942_MP_cns_threshold_0.5_quality_20	SRR36211942	MP	PX817775.1	7	A/American Wigeon/OH/25G03080-037-original/2025
SRR36211942_NA_cns.fa	Consensus_SRR36211942_NA_cns_threshold_0.5_quality_20	SRR36211942	NA	PX817774.1	6	A/American Wigeon/OH/25G03080-037-original/2025
SRR36211942_NP_cns.fa	Consensus_SRR36211942_NP_cns_threshold_0.5_quality_20	SRR36211942	NP	PX817773.1	5	A/American Wigeon/OH/25G03080-037-original/2025
SRR36211942_NS_cns.fa	Consensus_SRR36211942_NS_cns_threshold_0.5_quality_20	SRR36211942	NS	PX817776.1	8	A/American Wigeon/OH/25G03080-037-original/2025
SRR36211942_PA_cns.fa	Consensus_SRR36211942_PA_cns_threshold_0.5_quality_20	SRR36211942	PA	PX817771.1	3	A/American Wigeon/OH/25G03080-037-original/2025
SRR36211942_PB1_cns.fa	Consensus_SRR36211942_PB1_cns_threshold_0.5_quality_20	SRR36211942	PB1	PX817770.1	2	A/American Wigeon/OH/25G03080-037-original/2025
SRR36211942_PB2_cns.fa	Consensus_SRR36211942_PB2_cns_threshold_0.5_quality_20	SRR36211942	PB2	PX817769.1	1	A/American Wigeon/OH/25G03080-037-original/2025
SRR36211945_HA_cns.fa	Consensus_SRR36211945_HA_cns_threshold_0.5_quality_20	SRR36211945	HA	PX814865.1	4	A/American Wigeon/OH/25G03080-032-original/2025
SRR36211945_MP_cns.fa	Consensus_SRR36211945_MP_cns_threshold_0.5_quality_20	SRR36211945	MP	PX814868.1	7	A/American Wigeon/OH/25G03080-032-original/2025
SRR36211945_NA_cns.fa	Consensus_SRR36211945_NA_cns_threshold_0.5_quality_20	SRR36211945	NA	PX814867.1	6	A/American Wigeon/OH/25G03080-032-original/2025
SRR36211945_NP_cns.fa	Consensus_SRR36211945_NP_cns_threshold_0.5_quality_20	SRR36211945	NP	PX814866.1	5	A/American Wigeon/OH/25G03080-032-original/2025
SRR36211945_NS_cns.fa	Consensus_SRR36211945_NS_cns_threshold_0.5_quality_20	SRR36211945	NS	PX814869.1	8	A/American Wigeon/OH/25G03080-032-original/2025
SRR36211945_PA_cns.fa	Consensus_SRR36211945_PA_cns_threshold_0.5_quality_20	SRR36211945	PA	PX814864.1	3	A/American Wigeon/OH/25G03080-032-original/2025
SRR36211945_PB1_cns.fa	Consensus_SRR36211945_PB1_cns_threshold_0.5_quality_20	SRR36211945	PB1	PX814863.1	2	A/American Wigeon/OH/25G03080-032-original/2025
SRR36211945_PB2_cns.fa	Consensus_SRR36211945_PB2_cns_threshold_0.5_quality_20	SRR36211945	PB2	PX814862.1	1	A/American Wigeon/OH/25G03080-032-original/2025
SRR36211946_HA_cns.fa	Consensus_SRR36211946_HA_cns_threshold_0.5_quality_20	SRR36211946	HA	PX823734.1	4	A/American green-winged Teal/MN/25G02834-001-original/2025
SRR36211946_MP_cns.fa	Consensus_SRR36211946_MP_cns_threshold_0.5_quality_20	SRR36211946	MP	PX823737.1	7	A/American green-winged Teal/MN/25G02834-001-original/2025
SRR36211946_NA_cns.fa	Consensus_SRR36211946_NA_cns_threshold_0.5_quality_20	SRR36211946	NA	PX823736.1	6	A/American green-winged Teal/MN/25G02834-001-original/2025
SRR36211946_NP_cns.fa	Consensus_SRR36211946_NP_cns_threshold_0.5_quality_20	SRR36211946	NP	PX823735.1	5	A/American green-winged Teal/MN/25G02834-001-original/2025
SRR36211946_NS_cns.fa	Consensus_SRR36211946_NS_cns_threshold_0.5_quality_20	SRR36211946	NS	PX823738.1	8	A/American green-winged Teal/MN/25G02834-001-original/2025
SRR36211946_PA_cns.fa	Consensus_SRR36211946_PA_cns_threshold_0.5_quality_20	SRR36211946	PA	PX823733.1	3	A/American green-winged Teal/MN/25G02834-001-original/2025
SRR36211946_PB1_cns.fa	Consensus_SRR36211946_PB1_cns_threshold_0.5_quality_20	SRR36211946	PB1	PX823732.1	2	A/American green-winged Teal/MN/25G02834-001-original/2025
SRR36211946_PB2_cns.fa	Consensus_SRR36211946_PB2_cns_threshold_0.5_quality_20	SRR36211946	PB2	PX823731.1	1	A/American green-winged Teal/MN/25G02834-001-original/2025
SRR36211948_HA_cns.fa	Consensus_SRR36211948_HA_cns_threshold_0.5_quality_20	SRR36211948	HA	PX814921.1	4	A/American green-winged Teal/IN/25G02766-001-original/2025
SRR36211948_MP_cns.fa	Consensus_SRR36211948_MP_cns_threshold_0.5_quality_20	SRR36211948	MP	PX814924.1	7	A/American green-winged Teal/IN/25G02766-001-original/2025
SRR36211948_NA_cns.fa	Consensus_SRR36211948_NA_cns_threshold_0.5_quality_20	SRR36211948	NA	PX814923.1	6	A/American green-winged Teal/IN/25G02766-001-original/2025
SRR36211948_NP_cns.fa	Consensus_SRR36211948_NP_cns_threshold_0.5_quality_20	SRR36211948	NP	PX814922.1	5	A/American green-winged Teal/IN/25G02766-001-original/2025
SRR36211948_NS_cns.fa	Consensus_SRR36211948_NS_cns_threshold_0.5_quality_20	SRR36211948	NS	PX814925.1	8	A/American green-winged Teal/IN/25G02766-001-original/2025
SRR36211948_PA_cns.fa	Consensus_SRR36211948_PA_cns_threshold_0.5_quality_20	SRR36211948	PA	PX814920.1	3	A/American green-winged Teal/IN/25G02766-001-original/2025
SRR36211948_PB1_cns.fa	Consensus_SRR36211948_PB1_cns_threshold_0.5_quality_20	SRR36211948	PB1	PX814919.1	2	A/American green-winged Teal/IN/25G02766-001-original/2025
SRR36211948_PB2_cns.fa	Consensus_SRR36211948_PB2_cns_threshold_0.5_quality_20	SRR36211948	PB2	PX814918.1	1	A/American green-winged Teal/IN/25G02766-001-original/2025
SRR36211951_HA_cns.fa	Consensus_SRR36211951_HA_cns_threshold_0.5_quality_20	SRR36211951	HA	PX814681.1	4	A/Bald Eagle/MT/25G02669-001-original/2025
SRR36211951_MP_cns.fa	Consensus_SRR36211951_MP_cns_threshold_0.5_quality_20	SRR36211951	MP	PX814684.1	7	A/Bald Eagle/MT/25G02669-001-original/2025
SRR36211951_NA_cns.fa	Consensus_SRR36211951_NA_cns_threshold_0.5_quality_20	SRR36211951	NA	PX814683.1	6	A/Bald Eagle/MT/25G02669-001-original/2025
SRR36211951_NP_cns.fa	Consensus_SRR36211951_NP_cns_threshold_0.5_quality_20	SRR36211951	NP	PX814682.1	5	A/Bald Eagle/MT/25G02669-001-original/2025
SRR36211951_NS_cns.fa	Consensus_SRR36211951_NS_cns_threshold_0.5_quality_20	SRR36211951	NS	PX814685.1	8	A/Bald Eagle/MT/25G02669-001-original/2025
SRR36211951_PA_cns.fa	Consensus_SRR36211951_PA_cns_threshold_0.5_quality_20	SRR36211951	PA	PX814680.1	3	A/Bald Eagle/MT/25G02669-001-original/2025
SRR36211951_PB1_cns.fa	Consensus_SRR36211951_PB1_cns_threshold_0.5_quality_20	SRR36211951	PB1	PX814679.1	2	A/Bald Eagle/MT/25G02669-001-original/2025
SRR36211951_PB2_cns.fa	Consensus_SRR36211951_PB2_cns_threshold_0.5_quality_20	SRR36211951	PB2	PX814678.1	1	A/Bald Eagle/MT/25G02669-001-original/2025
SRR36211955_HA_cns.fa	Consensus_SRR36211955_HA_cns_threshold_0.5_quality_20	SRR36211955	HA	PX825974.1	4	A/Wood Duck/MN/25G01916-001-original/2025
SRR36211955_MP_cns.fa	Consensus_SRR36211955_MP_cns_threshold_0.5_quality_20	SRR36211955	MP	PX825977.1	7	A/Wood Duck/MN/25G01916-001-original/2025
SRR36211955_NA_cns.fa	Consensus_SRR36211955_NA_cns_threshold_0.5_quality_20	SRR36211955	NA	PX825976.1	6	A/Wood Duck/MN/25G01916-001-original/2025
SRR36211955_NP_cns.fa	Consensus_SRR36211955_NP_cns_threshold_0.5_quality_20	SRR36211955	NP	PX825975.1	5	A/Wood Duck/MN/25G01916-001-original/2025
SRR36211955_NS_cns.fa	Consensus_SRR36211955_NS_cns_threshold_0.5_quality_20	SRR36211955	NS	PX825978.1	8	A/Wood Duck/MN/25G01916-001-original/2025
SRR36211955_PA_cns.fa	Consensus_SRR36211955_PA_cns_threshold_0.5_quality_20	SRR36211955	PA	PX825973.1	3	A/Wood Duck/MN/25G01916-001-original/2025
SRR36211955_PB1_cns.fa	Consensus_SRR36211955_PB1_cns_threshold_0.5_quality_20	SRR36211955	PB1	PX825972.1	2	A/Wood Duck/MN/25G01916-001-original/2025
SRR36211955_PB2_cns.fa	Consensus_SRR36211955_PB2_cns_threshold_0.5_quality_20	SRR36211955	PB2	PX825971.1	1	A/Wood Duck/MN/25G01916-001-original/2025
SRR36211956_HA_cns.fa	Consensus_SRR36211956_HA_cns_threshold_0.5_quality_20	SRR36211956	HA	PX823037.1	4	A/Wild Goose/MO/25G02512-001-original/2025
SRR36211956_MP_cns.fa	Consensus_SRR36211956_MP_cns_threshold_0.5_quality_20	SRR36211956	MP	PX823040.1	7	A/Wild Goose/MO/25G02512-001-original/2025
SRR36211956_NA_cns.fa	Consensus_SRR36211956_NA_cns_threshold_0.5_quality_20	SRR36211956	NA	PX823039.1	6	A/Wild Goose/MO/25G02512-001-original/2025
SRR36211956_NP_cns.fa	Consensus_SRR36211956_NP_cns_threshold_0.5_quality_20	SRR36211956	NP	PX823038.1	5	A/Wild Goose/MO/25G02512-001-original/2025
SRR36211956_NS_cns.fa	Consensus_SRR36211956_NS_cns_threshold_0.5_quality_20	SRR36211956	NS	PX823041.1	8	A/Wild Goose/MO/25G02512-001-original/2025
SRR36211956_PA_cns.fa	Consensus_SRR36211956_PA_cns_threshold_0.5_quality_20	SRR36211956	PA	PX823036.1	3	A/Wild Goose/MO/25G02512-001-original/2025
SRR36211956_PB1_cns.fa	Consensus_SRR36211956_PB1_cns_threshold_0.5_quality_20	SRR36211956	PB1	PX823035.1	2	A/Wild Goose/MO/25G02512-001-original/2025
SRR36211956_PB2_cns.fa	Consensus_SRR36211956_PB2_cns_threshold_0.5_quality_20	SRR36211956	PB2	PX823034.1	1	A/Wild Goose/MO/25G02512-001-original/2025
SRR36211957_HA_cns.fa	Consensus_SRR36211957_HA_cns_threshold_0.5_quality_20	SRR36211957	HA	PX806679.1	4	A/Wild Goose/OK/25G02530-001-original/2025
SRR36211957_MP_cns.fa	Consensus_SRR36211957_MP_cns_threshold_0.5_quality_20	SRR36211957	MP	PX806682.1	7	A/Wild Goose/OK/25G02530-001-original/2025
SRR36211957_NA_cns.fa	Consensus_SRR36211957_NA_cns_threshold_0.5_quality_20	SRR36211957	NA	PX806681.1	6	A/Wild Goose/OK/25G02530-001-original/2025
SRR36211957_NP_cns.fa	Consensus_SRR36211957_NP_cns_threshold_0.5_quality_20	SRR36211957	NP	PX806680.1	5	A/Wild Goose/OK/25G02530-001-original/2025
SRR36211957_NS_cns.fa	Consensus_SRR36211957_NS_cns_threshold_0.5_quality_20	SRR36211957	NS	PX806683.1	8	A/Wild Goose/OK/25G02530-001-original/2025
SRR36211957_PA_cns.fa	Consensus_SRR36211957_PA_cns_threshold_0.5_quality_20	SRR36211957	PA	PX806678.1	3	A/Wild Goose/OK/25G02530-001-original/2025
SRR36211957_PB1_cns.fa	Consensus_SRR36211957_PB1_cns_threshold_0.5_quality_20	SRR36211957	PB1	PX806677.1	2	A/Wild Goose/OK/25G02530-001-original/2025
SRR36211957_PB2_cns.fa	Consensus_SRR36211957_PB2_cns_threshold_0.5_quality_20	SRR36211957	PB2	PX806676.1	1	A/Wild Goose/OK/25G02530-001-original/2025
SRR36211959_HA_cns.fa	Consensus_SRR36211959_HA_cns_threshold_0.5_quality_20	SRR36211959	HA	PX823366.1	4	A/Western Gull/CA/25G02531-001-original/2025
SRR36211959_MP_cns.fa	Consensus_SRR36211959_MP_cns_threshold_0.5_quality_20	SRR36211959	MP	PX823369.1	7	A/Western Gull/CA/25G02531-001-original/2025
SRR36211959_NA_cns.fa	Consensus_SRR36211959_NA_cns_threshold_0.5_quality_20	SRR36211959	NA	PX823368.1	6	A/Western Gull/CA/25G02531-001-original/2025
SRR36211959_NP_cns.fa	Consensus_SRR36211959_NP_cns_threshold_0.5_quality_20	SRR36211959	NP	PX823367.1	5	A/Western Gull/CA/25G02531-001-original/2025
SRR36211959_NS_cns.fa	Consensus_SRR36211959_NS_cns_threshold_0.5_quality_20	SRR36211959	NS	PX823370.1	8	A/Western Gull/CA/25G02531-001-original/2025
SRR36211959_PA_cns.fa	Consensus_SRR36211959_PA_cns_threshold_0.5_quality_20	SRR36211959	PA	PX823365.1	3	A/Western Gull/CA/25G02531-001-original/2025
SRR36211959_PB1_cns.fa	Consensus_SRR36211959_PB1_cns_threshold_0.5_quality_20	SRR36211959	PB1	PX823364.1	2	A/Western Gull/CA/25G02531-001-original/2025
SRR36211959_PB2_cns.fa	Consensus_SRR36211959_PB2_cns_threshold_0.5_quality_20	SRR36211959	PB2	PX823363.1	1	A/Western Gull/CA/25G02531-001-original/2025
